权威发布 | 我校2021年新增2个本科专业，3个专科专业,https://mp.weixin.qq.com/s/EoM5OUgRwt6JqoedpwMV_g,2021-05-03
促进社团文化繁荣发展 营造良好校园文化氛围——第三届社团文化博览会暨春夏游园会圆满举行,http://www.scujcc.edu.cn/info/1076/4530.htm,2021-05-02
志愿西部行，建功十四五,https://mp.weixin.qq.com/s/21sJhXvAwMD0_Nfqh9XpyQ,2021-05-02
劳动最光荣 奋斗最幸福,https://mp.weixin.qq.com/s/xRc9V_G_PAglpuM2oeETjQ,2021-05-01
快来和锦城学子一起过劳动节！,https://mp.weixin.qq.com/s/3jBWdjO1HBooPVgONhR35A,2021-05-01
分享“锦城”经验 传播“锦城”特色 ——我校受邀参加新时代高校学生工作信息化建设专题研讨会并做专题报告,http://www.scujcc.edu.cn/info/1076/4528.htm,2021-05-01
成都市公安局高新区分局反诈宣传告知书,https://mp.weixin.qq.com/s/u7NWl5gx-N0yEjKcLUPy1w,2021-04-30
欢迎回家！锦城学院2007级毕业十周年返校活动指南,https://mp.weixin.qq.com/s/nrD0ZFLEwnWS7C8LyIvkXQ,2021-04-30
2021年“劳动节”我校图书馆开馆时间通知,https://mp.weixin.qq.com/s/G5JeqUQprznh3zsx-gwraA,2021-04-29
谁是锦城C位，快来为他撑腰！,https://mp.weixin.qq.com/s/YR-GZgvmBCdCtpKl8Fv-RA,2021-04-28
以检查促落实 以整改促安全——依法依规管控重点要害部位见行动,http://www.scujcc.edu.cn/info/1076/4322.htm,2021-04-28
了解专业课程 展望职业生涯——达州区招考系统领导一行莅临我校考察调研,http://www.scujcc.edu.cn/info/1076/4312.htm,2021-04-27
开创“锦城”国际化校校合作新局面 实现“锦城”教学、育人新跨越,http://www.scujcc.edu.cn/info/1076/3261.htm,2021-04-26
关于组织开展第九届班团文化节暨班团文化博览会的通知,http://www.scujcc.edu.cn/info/1076/3260.htm,2021-04-26
喜讯｜我校艺术学院孙文妍同学在“第二届科学传播大赛”荣获二等...,https://mp.weixin.qq.com/s/izOWYcqTW0bepRfEqlyL6Q,2021-04-26
提升学生非认知能力 挖掘点亮自身长板——2021年春季第四课堂工作推进会顺利召开,http://www.scujcc.edu.cn/info/1076/1884.htm,2021-04-25
聚焦主责主业 繁荣校园文化,http://www.scujcc.edu.cn/info/1076/1882.htm,2021-04-25
四川省文化和旅游厅调研我校直播商学院,https://mp.weixin.qq.com/s/_jc3YyEfPKngmI-QRC_nRA,2021-04-25
​大众创业 万众创新——我校“第十五届大学生创新创业大赛”建筑学院赛区如期举行,http://www.scujcc.edu.cn/info/1076/1879.htm,2021-04-24
融合式项目驱动——我校艺术学院探索“新文科”数字创意人才培养...,https://mp.weixin.qq.com/s/kE_CUcB_OaxWUmOGK4Zoeg,2021-04-24
一张图带你了解锦城独有的“长板原理”,https://mp.weixin.qq.com/s/cDKr0OmlWJSylgui6lq9Aw,2021-04-23
认真学习校长讲话 做好做实“五力五升” （第七期）,http://www.scujcc.edu.cn/info/1076/1872.htm,2021-04-23
品政治之风骨 鉴文化之大家——知名教育家、文史专家胡林为我校学子做讲座,http://www.scujcc.edu.cn/info/1076/3262.htm,2021-04-23
